time,relativeAltitude,pressure
1610884856984136700,-0.8560981750488281,1008.656982421875
1610884857084125000,-0.9089431762695312,1008.663330078125
1610884857184113200,-0.9089431762695312,1008.663330078125
1610884857284101000,-0.8455276489257812,1008.655517578125
1610884857384089300,-0.7609748840332031,1008.6455078125
1610884857484077300,-0.7609748840332031,1008.6455078125
1610884857584065300,-0.626220703125,1008.62939453125
1610884857684053200,-0.5178871154785156,1008.616455078125
1610884857784041200,-0.5178871154785156,1008.616455078125
1610884857884029200,-0.41748046875,1008.6044921875
1610884857984017200,-0.4121971130371094,1008.603759765625
1610884858084005000,-0.4121971130371094,1008.603759765625
1610884858183993000,-0.3646354675292969,1008.59814453125
1610884858283981000,-0.23252105712890625,1008.582275390625
1610884858383969000,-0.23252105712890625,1008.582275390625
1610884858483957000,-0.06869888305664062,1008.5625
1610884858583945000,0.044918060302734375,1008.549072265625
1610884858683932700,0.044918060302734375,1008.549072265625
1610884858783921000,0.23516082763671875,1008.5263671875
1610884858883909000,0.3197135925292969,1008.51611328125
1610884858983897300,0.3699150085449219,1008.51025390625
1610884859083885600,0.33292388916015625,1008.5146484375
1610884859183873800,0.3857688903808594,1008.50830078125
1610884859283862000,0.39633941650390625,1008.5068359375
1610884859383850200,0.44390106201171875,1008.501220703125
1610884859483838500,0.486175537109375,1008.496337890625
1610884859583826700,0.5205268859863281,1008.4921875
1610884859683814400,0.4835357666015625,1008.49658203125
1610884859783802400,0.5152435302734375,1008.492919921875
1610884859883790600,0.549591064453125,1008.48876953125
1610884859983778800,0.5046730041503906,1008.494140625
1610884860083767000,0.3989830017089844,1008.506591796875
1610884860183755300,0.37255859375,1008.509765625
1610884860283743500,0.3884124755859375,1008.5078125
1610884860383731700,0.43597412109375,1008.502197265625
1610884860483720000,0.4835357666015625,1008.49658203125
1610884860583708200,0.4016227722167969,1008.50634765625
1610884860683696000,0.36199188232421875,1008.510986328125
1610884860783684400,0.3567047119140625,1008.51171875
1610884860883672300,0.3672752380371094,1008.510498046875
1610884860983660800,0.42804718017578125,1008.503173828125
1610884861083649000,0.37255859375,1008.509765625
1610884861183637000,0.3936958312988281,1008.50732421875
1610884861283625200,0.44654083251953125,1008.5009765625
1610884861383613400,0.3276405334472656,1008.51513671875
1610884861483601700,0.23251724243164062,1008.526611328125
1610884861583590000,0.258941650390625,1008.5234375
1610884861683578000,0.3276405334472656,1008.51513671875
1610884861783566000,0.33292388916015625,1008.5146484375
1610884861883554000,0.277435302734375,1008.521240234375
1610884861983542000,0.2932891845703125,1008.519287109375
1610884862083530200,0.34613800048828125,1008.512939453125
1610884862183518500,0.3117866516113281,1008.51708984375
1610884862283506400,0.3884124755859375,1008.5078125
1610884862383494700,0.404266357421875,1008.506103515625
1610884862483483000,0.4069099426269531,1008.505859375
1610884862583471000,0.44654083251953125,1008.5009765625
1610884862683459300,0.4148368835449219,1008.504638671875
1610884862783447300,0.36199188232421875,1008.51123046875
1610884862883435300,0.36199188232421875,1008.51123046875
1610884862983423200,0.42804718017578125,1008.503173828125
1610884863083411200,0.3355674743652344,1008.514404296875
1610884863183399200,0.3355674743652344,1008.514404296875
1610884863283387100,0.33292388916015625,1008.5146484375
1610884863383375000,0.31443023681640625,1008.516845703125
1610884863483363000,0.31443023681640625,1008.516845703125
1610884863583351000,0.2932891845703125,1008.519287109375
1610884863683339000,0.2721519470214844,1008.521728515625
1610884863783327000,0.2721519470214844,1008.521728515625
1610884863883315000,0.3117866516113281,1008.51708984375
1610884863983303000,0.31443023681640625,1008.516845703125
1610884864083291000,0.31443023681640625,1008.516845703125
1610884864183278800,0.21930694580078125,1008.528076171875
1610884864283267000,0.2642250061035156,1008.52294921875
1610884864383255300,0.2642250061035156,1008.52294921875
1610884864483243500,0.30121612548828125,1008.518310546875
1610884864583231700,0.36199188232421875,1008.51123046875
1610884864683220000,0.36199188232421875,1008.51123046875
1610884864783208200,0.2880058288574219,1008.52001953125
1610884864883196400,0.258941650390625,1008.5234375
1610884864983184400,0.258941650390625,1008.5234375
1610884865083172400,0.195526123046875,1008.531005859375
1610884865183160300,0.17438888549804688,1008.53369140625
1610884865283148500,0.09247970581054688,1008.54345703125
1610884865383136800,0.0343475341796875,1008.55029296875
1610884865483125000,-0.00792694091796875,1008.555419921875
1610884865583113200,-0.095123291015625,1008.565673828125
1610884865683101400,-0.14796829223632812,1008.572021484375
1610884865783089700,-0.08719635009765625,1008.56494140625
1610884865883078000,-0.14004135131835938,1008.571044921875
1610884865982769200,-0.2510185241699219,1008.58447265625
